 ,Label,Area
5067,2019-5-28_exp021#2:021_01_B1_2,18
5068,2019-5-28_exp021#2:021_01_B1_2,8
5069,2019-5-28_exp021#2:021_01_B1_2,22
5070,2019-5-28_exp021#2:021_01_B1_2,13
5071,2019-5-28_exp021#2:021_01_B1_2,35
5072,2019-5-28_exp021#2:021_01_B1_2,32
5073,2019-5-28_exp021#2:021_01_B1_2,104
5074,2019-5-28_exp021#2:021_01_B1_2,6
5075,2019-5-28_exp021#2:021_01_B1_2,39
5076,2019-5-28_exp021#2:021_01_B1_2,28
5077,2019-5-28_exp021#2:021_01_B1_2,13
5078,2019-5-28_exp021#2:021_01_B1_2,15
5079,2019-5-28_exp021#2:021_01_B1_2,19
5080,2019-5-28_exp021#2:021_01_B1_2,26
5081,2019-5-28_exp021#2:021_01_B1_2,12
5082,2019-5-28_exp021#2:021_01_B1_2,6
5083,2019-5-28_exp021#2:021_01_B1_2,27
5084,2019-5-28_exp021#2:021_01_B1_2,9
5085,2019-5-28_exp021#2:021_01_B1_2,28
5086,2019-5-28_exp021#2:021_01_B1_2,6
5087,2019-5-28_exp021#2:021_01_B1_2,12
5088,2019-5-28_exp021#2:021_01_B1_2,22
5089,2019-5-28_exp021#2:021_01_B1_2,11
5090,2019-5-28_exp021#2:021_01_B1_2,92
5091,2019-5-28_exp021#2:021_01_B1_2,2
5092,2019-5-28_exp021#2:021_01_B1_2,11
5093,2019-5-28_exp021#2:021_01_B1_2,20
5094,2019-5-28_exp021#2:021_01_B1_2,1
5095,2019-5-28_exp021#2:021_01_B1_2,16
5096,2019-5-28_exp021#2:021_01_B1_2,53
5097,2019-5-28_exp021#2:021_01_B1_2,20
5098,2019-5-28_exp021#2:021_01_B1_2,19
5099,2019-5-28_exp021#2:021_01_B1_2,23
5100,2019-5-28_exp021#2:021_01_B1_2,7
5101,2019-5-28_exp021#2:021_01_B1_2,1
5102,2019-5-28_exp021#2:021_01_B1_2,13
5103,2019-5-28_exp021#2:021_01_B1_2,110
5104,2019-5-28_exp021#2:021_01_B1_2,12
5105,2019-5-28_exp021#2:021_01_B2_1,9
5106,2019-5-28_exp021#2:021_01_B2_1,12
5107,2019-5-28_exp021#2:021_01_B2_1,3
5108,2019-5-28_exp021#2:021_01_B2_1,21
5109,2019-5-28_exp021#2:021_01_B2_1,15
5110,2019-5-28_exp021#2:021_01_B2_1,86
5111,2019-5-28_exp021#2:021_01_B2_1,9
5112,2019-5-28_exp021#2:021_01_B2_1,13
5113,2019-5-28_exp021#2:021_01_B2_1,11
5114,2019-5-28_exp021#2:021_01_B2_1,15
5115,2019-5-28_exp021#2:021_01_B2_1,10
5116,2019-5-28_exp021#2:021_01_B2_1,10
5117,2019-5-28_exp021#2:021_01_B2_1,1
5118,2019-5-28_exp021#2:021_01_B2_1,59
5119,2019-5-28_exp021#2:021_01_B2_1,2
5120,2019-5-28_exp021#2:021_01_B2_1,4
5121,2019-5-28_exp021#2:021_01_B2_1,57
5122,2019-5-28_exp021#2:021_01_B2_1,9
5123,2019-5-28_exp021#2:021_01_B2_1,17
5124,2019-5-28_exp021#2:021_01_B2_1,15
5125,2019-5-28_exp021#2:021_01_B2_1,12
5126,2019-5-28_exp021#2:021_01_B2_1,48
5127,2019-5-28_exp021#2:021_01_B2_1,3
5128,2019-5-28_exp021#2:021_01_B2_1,26
5129,2019-5-28_exp021#2:021_01_B2_1,27
5130,2019-5-28_exp021#2:021_01_B2_1,6
5131,2019-5-28_exp021#2:021_01_B2_1,32
5132,2019-5-28_exp021#2:021_01_B2_1,14
5133,2019-5-28_exp021#2:021_01_B2_1,8
5134,2019-5-28_exp021#2:021_01_B2_1,17
5135,2019-5-28_exp021#2:021_01_B2_1,19
5136,2019-5-28_exp021#2:021_01_B2_1,4
5137,2019-5-28_exp021#2:021_01_B2_1,7
5138,2019-5-28_exp021#2:021_01_B2_1,13
5139,2019-5-28_exp021#2:021_01_B2_1,98
5140,2019-5-28_exp021#2:021_01_B2_1,8
5141,2019-5-28_exp021#2:021_01_B2_1,3
5142,2019-5-28_exp021#2:021_01_B2_1,11
5143,2019-5-28_exp021#2:021_01_B2_1,3
5144,2019-5-28_exp021#2:021_01_B2_1,15
5145,2019-5-28_exp021#2:021_01_B2_1,31
5146,2019-5-28_exp021#2:021_01_B2_1,9
5147,2019-5-28_exp021#2:021_01_B2_1,13
5148,2019-5-28_exp021#2:021_01_B2_1,131
5149,2019-5-28_exp021#2:021_01_B2_1,7
5150,2019-5-28_exp021#2:021_01_B2_1,21
5151,2019-5-28_exp021#2:021_01_B2_1,24
5152,2019-5-28_exp021#2:021_01_B2_1,12
5153,2019-5-28_exp021#2:021_01_B2_1,26
5154,2019-5-28_exp021#2:021_01_B2_1,6
5155,2019-5-28_exp021#2:021_01_B2_1,40
5156,2019-5-28_exp021#2:021_01_B2_1,15
5157,2019-5-28_exp021#2:021_01_B2_1,12
5158,2019-5-28_exp021#2:021_01_B2_1,4
5159,2019-5-28_exp021#2:021_01_B2_1,66
5160,2019-5-28_exp021#2:021_01_B2_1,63
5161,2019-5-28_exp021#2:021_01_B2_1,18
5162,2019-5-28_exp021#2:021_01_B2_1,29
5163,2019-5-28_exp021#2:021_01_B2_1,16
5164,2019-5-28_exp021#2:021_01_B2_1,16
5165,2019-5-28_exp021#2:021_01_B2_1,20
5166,2019-5-28_exp021#2:021_01_B2_1,20
5167,2019-5-28_exp021#2:021_01_B2_1,16
5168,2019-5-28_exp021#2:021_01_B2_1,11
5169,2019-5-28_exp021#2:021_01_B2_1,16
5170,2019-5-28_exp021#2:021_01_B2_1,87
5171,2019-5-28_exp021#2:021_01_B2_1,14
5172,2019-5-28_exp021#2:021_01_B2_1,43
5173,2019-5-28_exp021#2:021_01_B2_1,6
5174,2019-5-28_exp021#2:021_01_B2_1,6
5175,2019-5-28_exp021#2:021_01_B2_1,3
5176,2019-5-28_exp021#2:021_01_B2_1,5
5177,2019-5-28_exp021#2:021_01_B2_1,58
5178,2019-5-28_exp021#2:021_01_B2_1,82
5179,2019-5-28_exp021#2:021_01_B2_1,27
5180,2019-5-28_exp021#2:021_01_B2_1,51
5181,2019-5-28_exp021#2:021_01_B2_1,20
5182,2019-5-28_exp021#2:021_01_B2_1,20
5183,2019-5-28_exp021#2:021_01_B2_1,16
5184,2019-5-28_exp021#2:021_01_B2_1,1
5185,2019-5-28_exp021#2:021_01_B2_1,17
5186,2019-5-28_exp021#2:021_01_B2_1,7
5187,2019-5-28_exp021#2:021_01_B2_1,85
5188,2019-5-28_exp021#2:021_01_B2_1,34
5189,2019-5-28_exp021#2:021_01_B2_1,8
5190,2019-5-28_exp021#2:021_01_B2_1,16
5191,2019-5-28_exp021#2:021_01_B2_1,3
5192,2019-5-28_exp021#2:021_01_B2_1,14
5193,2019-5-28_exp021#2:021_01_B2_1,117
5194,2019-5-28_exp021#2:021_01_B2_1,84
5195,2019-5-28_exp021#2:021_01_B2_1,33
5196,2019-5-28_exp021#2:021_01_B2_1,191
5197,2019-5-28_exp021#2:021_01_B2_1,13
5198,2019-5-28_exp021#2:021_01_B2_1,14
5199,2019-5-28_exp021#2:021_01_B2_1,7
5200,2019-5-28_exp021#2:021_01_B2_1,17
5201,2019-5-28_exp021#2:021_01_B2_1,14
5202,2019-5-28_exp021#2:021_01_B2_1,85
5203,2019-5-28_exp021#2:021_01_B2_1,12
5204,2019-5-28_exp021#2:021_01_B2_1,16
5205,2019-5-28_exp021#2:021_01_B2_1,12
5206,2019-5-28_exp021#2:021_01_B2_1,31
5207,2019-5-28_exp021#2:021_01_B2_1,7
5208,2019-5-28_exp021#2:021_01_B2_1,97
5209,2019-5-28_exp021#2:021_01_B2_1,28
5210,2019-5-28_exp021#2:021_01_B2_1,16
5211,2019-5-28_exp021#2:021_01_B2_1,1
5212,2019-5-28_exp021#2:021_01_B2_1,34
5213,2019-5-28_exp021#2:021_01_B2_1,13
5214,2019-5-28_exp021#2:021_01_B2_1,13
5215,2019-5-28_exp021#2:021_01_B2_1,53
5216,2019-5-28_exp021#2:021_01_B2_1,12
5217,2019-5-28_exp021#2:021_01_B2_1,19
5218,2019-5-28_exp021#2:021_01_B2_1,33
5219,2019-5-28_exp021#2:021_01_B2_1,65
5220,2019-5-28_exp021#2:021_01_B2_1,22
5221,2019-5-28_exp021#2:021_01_B2_1,54
5222,2019-5-28_exp021#2:021_01_B2_1,19
5223,2019-5-28_exp021#2:021_01_B2_1,13
5224,2019-5-28_exp021#2:021_01_B2_1,15
5225,2019-5-28_exp021#2:021_01_B2_1,10
5226,2019-5-28_exp021#2:021_01_B2_1,31
5227,2019-5-28_exp021#2:021_01_B2_1,67
5228,2019-5-28_exp021#2:021_01_B2_1,1
5229,2019-5-28_exp021#2:021_01_B2_1,50
5230,2019-5-28_exp021#2:021_01_B2_1,16
5231,2019-5-28_exp021#2:021_01_B2_1,14
5232,2019-5-28_exp021#2:021_01_B2_1,27
5233,2019-5-28_exp021#2:021_01_B2_1,22
5234,2019-5-28_exp021#2:021_01_B2_1,134
5235,2019-5-28_exp021#2:021_01_B2_1,11
5236,2019-5-28_exp021#2:021_01_B2_1,70
5237,2019-5-28_exp021#2:021_01_B2_1,7
5238,2019-5-28_exp021#2:021_01_B2_1,18
5239,2019-5-28_exp021#2:021_01_B2_1,21
5240,2019-5-28_exp021#2:021_01_B2_1,14
5241,2019-5-28_exp021#2:021_01_B2_1,11
5242,2019-5-28_exp021#2:021_01_B2_1,21
5243,2019-5-28_exp021#2:021_01_B2_1,32
5244,2019-5-28_exp021#2:021_01_B2_1,7
5245,2019-5-28_exp021#2:021_01_B2_1,18
5246,2019-5-28_exp021#2:021_01_B2_1,18
5247,2019-5-28_exp021#2:021_01_B2_1,23
5248,2019-5-28_exp021#2:021_01_B2_1,15
5249,2019-5-28_exp021#2:021_01_B2_1,15
5250,2019-5-28_exp021#2:021_01_B2_1,32
5251,2019-5-28_exp021#2:021_01_B2_1,36
5252,2019-5-28_exp021#2:021_01_B2_1,11
5253,2019-5-28_exp021#2:021_01_B2_1,14
5254,2019-5-28_exp021#2:021_01_B2_1,22
5255,2019-5-28_exp021#2:021_01_B2_1,19
5256,2019-5-28_exp021#2:021_01_B2_1,14
5257,2019-5-28_exp021#2:021_01_B2_1,19
5258,2019-5-28_exp021#2:021_01_B2_1,30
5259,2019-5-28_exp021#2:021_01_B2_1,10
5260,2019-5-28_exp021#2:021_01_B2_1,18
5261,2019-5-28_exp021#2:021_01_B2_1,11
5262,2019-5-28_exp021#2:021_01_B2_1,14
5263,2019-5-28_exp021#2:021_01_B2_1,36
5264,2019-5-28_exp021#2:021_01_B2_1,15
5265,2019-5-28_exp021#2:021_01_B2_1,37
5266,2019-5-28_exp021#2:021_01_B2_1,11
5267,2019-5-28_exp021#2:021_01_B2_1,96
5268,2019-5-28_exp021#2:021_01_B2_1,21
5269,2019-5-28_exp021#2:021_01_B2_1,15
5270,2019-5-28_exp021#2:021_01_B2_1,35
5271,2019-5-28_exp021#2:021_01_B2_1,32
5272,2019-5-28_exp021#2:021_01_B2_1,57
5273,2019-5-28_exp021#2:021_01_B2_1,33
5274,2019-5-28_exp021#2:021_01_B2_1,11
5275,2019-5-28_exp021#2:021_01_B2_1,12
5276,2019-5-28_exp021#2:021_01_B2_1,35
5277,2019-5-28_exp021#2:021_01_B2_1,20
5278,2019-5-28_exp021#2:021_01_B2_1,16
5279,2019-5-28_exp021#2:021_01_B2_1,41
5280,2019-5-28_exp021#2:021_01_B2_1,20
5281,2019-5-28_exp021#2:021_01_B2_1,51
5282,2019-5-28_exp021#2:021_01_B2_1,18
5283,2019-5-28_exp021#2:021_01_B2_1,20
5284,2019-5-28_exp021#2:021_01_B2_1,53
5285,2019-5-28_exp021#2:021_01_B2_1,24
5286,2019-5-28_exp021#2:021_01_B2_1,17
5287,2019-5-28_exp021#2:021_01_B2_1,1
5288,2019-5-28_exp021#2:021_01_B2_1,16
5289,2019-5-28_exp021#2:021_01_B2_1,12
5290,2019-5-28_exp021#2:021_01_B2_1,46
5291,2019-5-28_exp021#2:021_01_B2_1,22
5292,2019-5-28_exp021#2:021_01_B2_1,14
5293,2019-5-28_exp021#2:021_01_B2_1,136
5294,2019-5-28_exp021#2:021_01_B2_1,15
5295,2019-5-28_exp021#2:021_01_B2_1,32
5296,2019-5-28_exp021#2:021_01_B2_1,17
5297,2019-5-28_exp021#2:021_01_B2_1,18
5298,2019-5-28_exp021#2:021_01_B2_1,18
5299,2019-5-28_exp021#2:021_01_B2_1,15
5300,2019-5-28_exp021#2:021_01_B2_1,18
5301,2019-5-28_exp021#2:021_01_B2_1,5
5302,2019-5-28_exp021#2:021_01_B2_1,62
5303,2019-5-28_exp021#2:021_01_B2_1,34
5304,2019-5-28_exp021#2:021_01_B2_1,15
5305,2019-5-28_exp021#2:021_01_B2_1,28
5306,2019-5-28_exp021#2:021_01_B2_1,18
5307,2019-5-28_exp021#2:021_01_B2_1,34
5308,2019-5-28_exp021#2:021_01_B2_1,1
5309,2019-5-28_exp021#2:021_01_B2_1,23
5310,2019-5-28_exp021#2:021_01_B2_1,15
5311,2019-5-28_exp021#2:021_01_B2_1,12
5312,2019-5-28_exp021#2:021_01_B2_1,27
5313,2019-5-28_exp021#2:021_01_B2_1,20
5314,2019-5-28_exp021#2:021_01_B2_1,15
5315,2019-5-28_exp021#2:021_01_B2_1,15
5316,2019-5-28_exp021#2:021_01_B2_1,30
5317,2019-5-28_exp021#2:021_01_B2_1,16
5318,2019-5-28_exp021#2:021_01_B2_1,29
5319,2019-5-28_exp021#2:021_01_B2_1,263
5320,2019-5-28_exp021#2:021_01_B2_1,52
5321,2019-5-28_exp021#2:021_01_B2_1,15
5322,2019-5-28_exp021#2:021_01_B2_1,94
5323,2019-5-28_exp021#2:021_01_B2_1,24
5324,2019-5-28_exp021#2:021_01_B2_1,31
5325,2019-5-28_exp021#2:021_01_B2_1,3
5326,2019-5-28_exp021#2:021_01_B2_1,37
5327,2019-5-28_exp021#2:021_01_B2_1,20
5328,2019-5-28_exp021#2:021_01_B2_1,13
5329,2019-5-28_exp021#2:021_01_B2_1,24
5330,2019-5-28_exp021#2:021_01_B2_1,4
5331,2019-5-28_exp021#2:021_01_B2_1,2
5332,2019-5-28_exp021#2:021_01_B2_1,26
5333,2019-5-28_exp021#2:021_01_B2_1,22
5334,2019-5-28_exp021#2:021_01_B2_1,20
5335,2019-5-28_exp021#2:021_01_B2_1,1
5336,2019-5-28_exp021#2:021_01_B2_1,16
5337,2019-5-28_exp021#2:021_01_B2_1,23
5338,2019-5-28_exp021#2:021_01_B2_1,13
5339,2019-5-28_exp021#2:021_01_B2_1,67
5340,2019-5-28_exp021#2:021_01_B2_1,11
5341,2019-5-28_exp021#2:021_01_B2_1,23
5342,2019-5-28_exp021#2:021_01_B2_1,47
5343,2019-5-28_exp021#2:021_01_B2_1,9
5344,2019-5-28_exp021#2:021_01_B2_1,66
5345,2019-5-28_exp021#2:021_01_B2_1,8
5346,2019-5-28_exp021#2:021_01_B2_1,22
5347,2019-5-28_exp021#2:021_01_B2_1,19
5348,2019-5-28_exp021#2:021_01_B2_1,16
5349,2019-5-28_exp021#2:021_01_B2_1,13
5350,2019-5-28_exp021#2:021_01_B2_1,13
5351,2019-5-28_exp021#2:021_01_B2_1,90
5352,2019-5-28_exp021#2:021_01_B2_1,23
5353,2019-5-28_exp021#2:021_01_B2_1,13
5354,2019-5-28_exp021#2:021_01_B2_1,14
5355,2019-5-28_exp021#2:021_01_B2_1,81
5356,2019-5-28_exp021#2:021_01_B2_1,168
5357,2019-5-28_exp021#2:021_01_B2_1,10
5358,2019-5-28_exp021#2:021_01_B2_1,27
5359,2019-5-28_exp021#2:021_01_B2_1,35
5360,2019-5-28_exp021#2:021_01_B2_1,19
5361,2019-5-28_exp021#2:021_01_B2_1,1
5362,2019-5-28_exp021#2:021_01_B2_1,37
5363,2019-5-28_exp021#2:021_01_B2_1,9
5364,2019-5-28_exp021#2:021_01_B2_1,13
5365,2019-5-28_exp021#2:021_01_B2_1,41
5366,2019-5-28_exp021#2:021_01_B2_1,35
5367,2019-5-28_exp021#2:021_01_B2_1,2
5368,2019-5-28_exp021#2:021_01_B2_1,13
5369,2019-5-28_exp021#2:021_01_B2_1,33
5370,2019-5-28_exp021#2:021_01_B2_1,28
5371,2019-5-28_exp021#2:021_01_B2_1,9
5372,2019-5-28_exp021#2:021_01_B2_1,17
5373,2019-5-28_exp021#2:021_01_B2_1,23
5374,2019-5-28_exp021#2:021_01_B2_1,14
5375,2019-5-28_exp021#2:021_01_B2_1,13
5376,2019-5-28_exp021#2:021_01_B2_1,61
5377,2019-5-28_exp021#2:021_01_B2_1,173
5378,2019-5-28_exp021#2:021_01_B2_1,27
5379,2019-5-28_exp021#2:021_01_B2_1,65
5380,2019-5-28_exp021#2:021_01_B2_1,22
5381,2019-5-28_exp021#2:021_01_B2_1,14
5382,2019-5-28_exp021#2:021_01_B2_1,12
5383,2019-5-28_exp021#2:021_01_B2_1,36
5384,2019-5-28_exp021#2:021_01_B2_1,14
5385,2019-5-28_exp021#2:021_01_B2_1,18
5386,2019-5-28_exp021#2:021_01_B2_1,20
5387,2019-5-28_exp021#2:021_01_B2_1,32
5388,2019-5-28_exp021#2:021_01_B2_1,18
5389,2019-5-28_exp021#2:021_01_B2_1,17
5390,2019-5-28_exp021#2:021_01_B2_1,32
5391,2019-5-28_exp021#2:021_01_B2_1,11
5392,2019-5-28_exp021#2:021_01_B2_1,11
5393,2019-5-28_exp021#2:021_01_B2_1,12
5394,2019-5-28_exp021#2:021_01_B2_1,51
5395,2019-5-28_exp021#2:021_01_B2_1,144
5396,2019-5-28_exp021#2:021_01_B2_1,15
5397,2019-5-28_exp021#2:021_01_B2_1,62
5398,2019-5-28_exp021#2:021_01_B2_1,12
5399,2019-5-28_exp021#2:021_01_B2_1,40
5400,2019-5-28_exp021#2:021_01_B2_1,16
5401,2019-5-28_exp021#2:021_01_B2_1,30
5402,2019-5-28_exp021#2:021_01_B2_1,27
5403,2019-5-28_exp021#2:021_01_B2_1,47
5404,2019-5-28_exp021#2:021_01_B2_1,44
5405,2019-5-28_exp021#2:021_01_B2_1,12
5406,2019-5-28_exp021#2:021_01_B2_1,38
5407,2019-5-28_exp021#2:021_01_B2_1,54
5408,2019-5-28_exp021#2:021_01_B2_1,32
5409,2019-5-28_exp021#2:021_01_B2_1,31
5410,2019-5-28_exp021#2:021_01_B2_2,6
5411,2019-5-28_exp021#2:021_01_B2_2,24
5412,2019-5-28_exp021#2:021_01_B2_2,49
5413,2019-5-28_exp021#2:021_01_B2_2,11
5414,2019-5-28_exp021#2:021_01_B2_2,1
5415,2019-5-28_exp021#2:021_01_B2_2,69
5416,2019-5-28_exp021#2:021_01_B2_2,7
5417,2019-5-28_exp021#2:021_01_B2_2,12
5418,2019-5-28_exp021#2:021_01_B2_2,50
5419,2019-5-28_exp021#2:021_01_B2_2,14
5420,2019-5-28_exp021#2:021_01_B2_2,29
5421,2019-5-28_exp021#2:021_01_B2_2,2
5422,2019-5-28_exp021#2:021_01_B2_2,14
5423,2019-5-28_exp021#2:021_01_B2_2,7
5424,2019-5-28_exp021#2:021_01_B2_2,15
5425,2019-5-28_exp021#2:021_01_B2_2,8
5426,2019-5-28_exp021#2:021_01_B2_2,8
5427,2019-5-28_exp021#2:021_01_B2_2,37
5428,2019-5-28_exp021#2:021_01_B2_2,3
5429,2019-5-28_exp021#2:021_01_B2_2,21
5430,2019-5-28_exp021#2:021_01_B2_2,6
5431,2019-5-28_exp021#2:021_01_B2_2,18
5432,2019-5-28_exp021#2:021_01_B2_2,10
5433,2019-5-28_exp021#2:021_01_B2_2,29
5434,2019-5-28_exp021#2:021_01_B2_2,1
5435,2019-5-28_exp021#2:021_01_B2_2,11
5436,2019-5-28_exp021#2:021_01_B2_2,24
5437,2019-5-28_exp021#2:021_01_B2_2,14
5438,2019-5-28_exp021#2:021_01_B2_2,15
5439,2019-5-28_exp021#2:021_01_B2_2,10
5440,2019-5-28_exp021#2:021_01_B2_2,12
5441,2019-5-28_exp021#2:021_01_B2_2,42
5442,2019-5-28_exp021#2:021_01_B2_2,5
5443,2019-5-28_exp021#2:021_01_B2_2,11
5444,2019-5-28_exp021#2:021_01_B2_2,72
5445,2019-5-28_exp021#2:021_01_B2_2,14
5446,2019-5-28_exp021#2:021_01_B2_2,12
5447,2019-5-28_exp021#2:021_01_B2_2,18
5448,2019-5-28_exp021#2:021_01_B2_2,33
5449,2019-5-28_exp021#2:021_01_B2_2,63
5450,2019-5-28_exp021#2:021_01_B2_2,9
5451,2019-5-28_exp021#2:021_01_B2_2,29
5452,2019-5-28_exp021#2:021_01_B2_2,4
5453,2019-5-28_exp021#2:021_01_B2_2,19
5454,2019-5-28_exp021#2:021_01_B2_2,79
5455,2019-5-28_exp021#2:021_01_B2_2,2
5456,2019-5-28_exp021#2:021_01_B2_2,2
5457,2019-5-28_exp021#2:021_01_B2_2,66
5458,2019-5-28_exp021#2:021_01_B2_2,11
5459,2019-5-28_exp021#2:021_01_B2_2,39
5460,2019-5-28_exp021#2:021_01_B2_2,60
5461,2019-5-28_exp021#2:021_01_B2_2,10
5462,2019-5-28_exp021#2:021_01_B2_2,16
5463,2019-5-28_exp021#2:021_01_B2_2,53
5464,2019-5-28_exp021#2:021_01_B2_2,5
5465,2019-5-28_exp021#2:021_01_B2_2,60
5466,2019-5-28_exp021#2:021_01_B2_2,14
5467,2019-5-28_exp021#2:021_01_B2_2,10
5468,2019-5-28_exp021#2:021_01_B2_2,20
5469,2019-5-28_exp021#2:021_01_B2_2,27
5470,2019-5-28_exp021#2:021_01_B2_2,8
5471,2019-5-28_exp021#2:021_01_B2_2,15
5472,2019-5-28_exp021#2:021_01_B2_2,22
5473,2019-5-28_exp021#2:021_01_B2_2,18
5474,2019-5-28_exp021#2:021_01_B2_2,24
5475,2019-5-28_exp021#2:021_01_B2_2,67
5476,2019-5-28_exp021#2:021_01_B2_2,18
5477,2019-5-28_exp021#2:021_01_B2_2,8
5478,2019-5-28_exp021#2:021_01_B2_2,18
5479,2019-5-28_exp021#2:021_01_B2_2,15
5480,2019-5-28_exp021#2:021_01_B2_2,33
5481,2019-5-28_exp021#2:021_01_B2_2,34
5482,2019-5-28_exp021#2:021_01_B2_2,13
5483,2019-5-28_exp021#2:021_01_B2_2,82
5484,2019-5-28_exp021#2:021_01_B2_2,18
5485,2019-5-28_exp021#2:021_01_B2_2,39
5486,2019-5-28_exp021#2:021_01_B2_2,38
5487,2019-5-28_exp021#2:021_01_B2_2,21
5488,2019-5-28_exp021#2:021_01_B2_2,13
5489,2019-5-28_exp021#2:021_01_B2_2,7
5490,2019-5-28_exp021#2:021_01_B2_2,112
5491,2019-5-28_exp021#2:021_01_B2_2,44
5492,2019-5-28_exp021#2:021_01_B2_2,6
5493,2019-5-28_exp021#2:021_01_B2_2,68
5494,2019-5-28_exp021#2:021_01_B2_2,17
5495,2019-5-28_exp021#2:021_01_B2_2,4
5496,2019-5-28_exp021#2:021_01_B2_2,17
5497,2019-5-28_exp021#2:021_01_B2_2,16
5498,2019-5-28_exp021#2:021_01_B2_2,23
5499,2019-5-28_exp021#2:021_01_B2_2,35
5500,2019-5-28_exp021#2:021_01_B2_2,28
5501,2019-5-28_exp021#2:021_01_B2_2,18
5502,2019-5-28_exp021#2:021_01_B2_2,61
5503,2019-5-28_exp021#2:021_01_B2_2,15
5504,2019-5-28_exp021#2:021_01_B2_2,13
5505,2019-5-28_exp021#2:021_01_B2_2,23
5506,2019-5-28_exp021#2:021_01_B2_2,22
5507,2019-5-28_exp021#2:021_01_B2_2,8
5508,2019-5-28_exp021#2:021_01_B2_2,7
5509,2019-5-28_exp021#2:021_01_B2_2,15
5510,2019-5-28_exp021#2:021_01_B2_2,19
5511,2019-5-28_exp021#2:021_01_B2_2,17
5512,2019-5-28_exp021#2:021_01_B2_2,135
5513,2019-5-28_exp021#2:021_01_B2_2,1
5514,2019-5-28_exp021#2:021_01_B2_2,12
5515,2019-5-28_exp021#2:021_01_B2_2,79
5516,2019-5-28_exp021#2:021_01_B2_2,12
5517,2019-5-28_exp021#2:021_01_B2_2,15
5518,2019-5-28_exp021#2:021_01_B2_2,12
5519,2019-5-28_exp021#2:021_01_B2_2,16
5520,2019-5-28_exp021#2:021_01_B2_2,25
5521,2019-5-28_exp021#2:021_01_B2_2,2
5522,2019-5-28_exp021#2:021_01_B2_2,37
5523,2019-5-28_exp021#2:021_01_B2_2,10
5524,2019-5-28_exp021#2:021_01_B2_2,26
5525,2019-5-28_exp021#2:021_01_B2_2,92
5526,2019-5-28_exp021#2:021_01_B2_2,34
5527,2019-5-28_exp021#2:021_01_B2_2,18
5528,2019-5-28_exp021#2:021_01_B2_2,41
5529,2019-5-28_exp021#2:021_01_B2_2,38
5530,2019-5-28_exp021#2:021_01_B2_2,82
5531,2019-5-28_exp021#2:021_01_B2_2,11
5532,2019-5-28_exp021#2:021_01_B2_2,19
5533,2019-5-28_exp021#2:021_01_B2_2,13
5534,2019-5-28_exp021#2:021_01_B2_2,24
5535,2019-5-28_exp021#2:021_01_B2_2,9
5536,2019-5-28_exp021#2:021_01_B2_2,38
5537,2019-5-28_exp021#2:021_01_B2_2,1
5538,2019-5-28_exp021#2:021_01_B2_2,27
5539,2019-5-28_exp021#2:021_01_B2_2,50
5540,2019-5-28_exp021#2:021_01_B2_2,23
5541,2019-5-28_exp021#2:021_01_B2_2,14
5542,2019-5-28_exp021#2:021_01_B2_2,60
5543,2019-5-28_exp021#2:021_01_B2_2,11
5544,2019-5-28_exp021#2:021_01_B2_2,18
5545,2019-5-28_exp021#2:021_01_B2_2,21
5546,2019-5-28_exp021#2:021_01_B2_2,14
5547,2019-5-28_exp021#2:021_01_B2_2,21
5548,2019-5-28_exp021#2:021_01_B2_2,14
5549,2019-5-28_exp021#2:021_01_B2_2,10
5550,2019-5-28_exp021#2:021_01_B2_2,28
5551,2019-5-28_exp021#2:021_01_B2_2,18
5552,2019-5-28_exp021#2:021_01_B2_2,20
5553,2019-5-28_exp021#2:021_01_B2_2,10
5554,2019-5-28_exp021#2:021_01_B2_2,14
5555,2019-5-28_exp021#2:021_01_B2_2,14
5556,2019-5-28_exp021#2:021_01_B2_2,8
5557,2019-5-28_exp021#2:021_01_B2_2,20
5558,2019-5-28_exp021#2:021_01_B2_2,9
5559,2019-5-28_exp021#2:021_01_B2_2,112
5560,2019-5-28_exp021#2:021_01_B2_2,11
5561,2019-5-28_exp021#2:021_01_B2_2,40
5562,2019-5-28_exp021#2:021_01_B2_2,1
5563,2019-5-28_exp021#2:021_01_B2_2,9
5564,2019-5-28_exp021#2:021_01_B2_2,9
5565,2019-5-28_exp021#2:021_01_B2_2,16
5566,2019-5-28_exp021#2:021_01_B2_2,27
5567,2019-5-28_exp021#2:021_01_B2_2,13
5568,2019-5-28_exp021#2:021_01_B2_2,48
5569,2019-5-28_exp021#2:021_01_B2_2,15
5570,2019-5-28_exp021#2:021_01_B2_2,9
5571,2019-5-28_exp021#2:021_01_B2_2,10
5572,2019-5-28_exp021#2:021_01_B2_2,14
5573,2019-5-28_exp021#2:021_01_B2_2,11
5574,2019-5-28_exp021#2:021_01_B2_2,10
5575,2019-5-28_exp021#2:021_01_B2_2,39
5576,2019-5-28_exp021#2:021_01_B2_2,17
5577,2019-5-28_exp021#2:021_01_B2_2,38
5578,2019-5-28_exp021#2:021_01_B2_2,28
5579,2019-5-28_exp021#2:021_01_B2_2,12
5580,2019-5-28_exp021#2:021_01_B2_2,31
5581,2019-5-28_exp021#2:021_01_B2_2,13
5582,2019-5-28_exp021#2:021_01_B2_2,18
5583,2019-5-28_exp021#2:021_01_B2_2,61
5584,2019-5-28_exp021#2:021_01_B2_2,314
